domain,port,scheme,pool_name,coin,algorithm,region,source_type,source_url,confidence,status,first_seen,last_seen,notes
etc.2miners.com,1010,stratum+tcp,2Miners,ETC,Etchash,Global,official,https://2miners.com/faq; https://etc.2miners.com/; https://etc.2miners.com/#pools; https://etc.2miners.com/faq,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain 2miners.com.
ethw.2miners.com,12020,stratum+ssl,2Miners,ETHW,Ethash,Global,official,https://2miners.com/faq,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain 2miners.com.
rvn.2miners.com,6060,stratum+tcp,2Miners,RVN,KawPoW,Global,official,https://2miners.com/rvn-mining-pool; https://rvn.2miners.com/; https://rvn.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain 2miners.com.
rvn.2miners.com,16060,stratum+ssl,2Miners,RVN,KawPoW,Global,official,https://2miners.com/faq; https://ae.2miners.com/faq; https://bch.2miners.com/faq; https://beam.2miners.com/faq; https://btg.2miners.com/faq; https://ckb.2miners.com/faq; https://ctxc.2miners.com/faq; https://erg.2miners.com/faq; https://etc.2miners.com/faq; https://ethw.2miners.com/faq; https://grin.2miners.com/faq; https://kas.2miners.com/faq; https://mwc.2miners.com/faq; https://neox.2miners.com/faq; https://nexa.2miners.com/faq; https://quaikawpow.2miners.com/faq; https://quaisha.2miners.com/faq; https://rvn.2miners.com/faq; https://solo-ae.2miners.com/faq; https://solo-bch.2miners.com/faq; https://solo-beam.2miners.com/faq; https://solo-btc.2miners.com/faq; https://solo-btg.2miners.com/faq; https://solo-ckb.2miners.com/faq; https://solo-ctxc.2miners.com/faq; https://solo-erg.2miners.com/faq; https://solo-etc.2miners.com/faq; https://solo-ethw.2miners.com/faq; https://solo-grin.2miners.com/faq; https://solo-kas.2miners.com/faq; https://solo-mwc.2miners.com/faq; https://solo-neox.2miners.com/faq; https://solo-nexa.2miners.com/faq; https://solo-quaikawpow.2miners.com/faq; https://solo-quaisha.2miners.com/faq; https://solo-rvn.2miners.com/faq; https://solo-xna.2miners.com/faq; https://solo-zec.2miners.com/faq; https://solo-zeph.2miners.com/faq; https://xna.2miners.com/faq; https://zec.2miners.com/faq; https://zeph.2miners.com/faq,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain 2miners.com.
clo.2miners.com,3030,stratum+tcp,2Miners,UNKNOWN,UNKNOWN,Global,official,https://2miners.com/faq; https://ae.2miners.com/faq; https://bch.2miners.com/faq; https://beam.2miners.com/faq; https://btg.2miners.com/faq; https://ckb.2miners.com/faq; https://ctxc.2miners.com/faq; https://erg.2miners.com/faq; https://etc.2miners.com/faq; https://ethw.2miners.com/faq; https://grin.2miners.com/faq; https://kas.2miners.com/faq; https://mwc.2miners.com/faq; https://neox.2miners.com/faq; https://nexa.2miners.com/faq; https://quaikawpow.2miners.com/faq; https://quaisha.2miners.com/faq; https://rvn.2miners.com/faq; https://solo-ae.2miners.com/faq; https://solo-bch.2miners.com/faq; https://solo-beam.2miners.com/faq; https://solo-btc.2miners.com/faq; https://solo-btg.2miners.com/faq; https://solo-ckb.2miners.com/faq; https://solo-ctxc.2miners.com/faq; https://solo-erg.2miners.com/faq; https://solo-etc.2miners.com/faq; https://solo-ethw.2miners.com/faq; https://solo-grin.2miners.com/faq; https://solo-kas.2miners.com/faq; https://solo-mwc.2miners.com/faq; https://solo-neox.2miners.com/faq; https://solo-nexa.2miners.com/faq; https://solo-quaikawpow.2miners.com/faq; https://solo-quaisha.2miners.com/faq; https://solo-rvn.2miners.com/faq; https://solo-xna.2miners.com/faq; https://solo-zec.2miners.com/faq; https://solo-zeph.2miners.com/faq; https://xna.2miners.com/faq; https://zec.2miners.com/faq; https://zeph.2miners.com/faq,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain 2miners.com.
eth.2miners.com,2020,stratum+tcp,2Miners,UNKNOWN,UNKNOWN,Global,official,https://2miners.com/faq; https://ae.2miners.com/faq; https://bch.2miners.com/faq; https://beam.2miners.com/faq; https://btg.2miners.com/faq; https://ckb.2miners.com/faq; https://ctxc.2miners.com/faq; https://erg.2miners.com/faq; https://etc.2miners.com/faq; https://ethw.2miners.com/faq; https://grin.2miners.com/faq; https://kas.2miners.com/faq; https://mwc.2miners.com/faq; https://neox.2miners.com/faq; https://nexa.2miners.com/faq; https://quaikawpow.2miners.com/faq; https://quaisha.2miners.com/faq; https://rvn.2miners.com/faq; https://solo-ae.2miners.com/faq; https://solo-bch.2miners.com/faq; https://solo-beam.2miners.com/faq; https://solo-btc.2miners.com/faq; https://solo-btg.2miners.com/faq; https://solo-ckb.2miners.com/faq; https://solo-ctxc.2miners.com/faq; https://solo-erg.2miners.com/faq; https://solo-etc.2miners.com/faq; https://solo-ethw.2miners.com/faq; https://solo-grin.2miners.com/faq; https://solo-kas.2miners.com/faq; https://solo-mwc.2miners.com/faq; https://solo-neox.2miners.com/faq; https://solo-nexa.2miners.com/faq; https://solo-quaikawpow.2miners.com/faq; https://solo-quaisha.2miners.com/faq; https://solo-rvn.2miners.com/faq; https://solo-xna.2miners.com/faq; https://solo-zec.2miners.com/faq; https://solo-zeph.2miners.com/faq; https://xna.2miners.com/faq; https://zec.2miners.com/faq; https://zeph.2miners.com/faq,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain 2miners.com.
zec.2miners.com,1010,stratum+tcp,2Miners,ZEC,Equihash,Global,official,https://2miners.com/faq; https://ae.2miners.com/faq; https://bch.2miners.com/faq; https://beam.2miners.com/faq; https://btg.2miners.com/faq; https://ckb.2miners.com/faq; https://ctxc.2miners.com/faq; https://erg.2miners.com/faq; https://etc.2miners.com/faq; https://ethw.2miners.com/faq; https://grin.2miners.com/faq; https://kas.2miners.com/faq; https://mwc.2miners.com/faq; https://neox.2miners.com/faq; https://nexa.2miners.com/faq; https://quaikawpow.2miners.com/faq; https://quaisha.2miners.com/faq; https://rvn.2miners.com/faq; https://solo-ae.2miners.com/faq; https://solo-bch.2miners.com/faq; https://solo-beam.2miners.com/faq; https://solo-btc.2miners.com/faq; https://solo-btg.2miners.com/faq; https://solo-ckb.2miners.com/faq; https://solo-ctxc.2miners.com/faq; https://solo-erg.2miners.com/faq; https://solo-etc.2miners.com/faq; https://solo-ethw.2miners.com/faq; https://solo-grin.2miners.com/faq; https://solo-kas.2miners.com/faq; https://solo-mwc.2miners.com/faq; https://solo-neox.2miners.com/faq; https://solo-nexa.2miners.com/faq; https://solo-quaikawpow.2miners.com/faq; https://solo-quaisha.2miners.com/faq; https://solo-rvn.2miners.com/faq; https://solo-xna.2miners.com/faq; https://solo-zec.2miners.com/faq; https://solo-zeph.2miners.com/faq; https://xna.2miners.com/faq; https://zec.2miners.com/; https://zec.2miners.com/#pools; https://zec.2miners.com/faq; https://zeph.2miners.com/faq,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain 2miners.com.
bch.2miners.com,7070,stratum+tcp,2miners.com,BCH,SHA-256,Global,official,https://bch.2miners.com/; https://bch.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain bch.2miners.com.
bch.2miners.com,7171,stratum+tcp,2miners.com,BCH,SHA-256,Global,official,https://bch.2miners.com/; https://bch.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain bch.2miners.com.
bch.2miners.com,7272,stratum+tcp,2miners.com,BCH,SHA-256,Global,official,https://bch.2miners.com/; https://bch.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain bch.2miners.com.
bch.2miners.com,7373,stratum+tcp,2miners.com,BCH,SHA-256,Global,official,https://bch.2miners.com/; https://bch.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain bch.2miners.com.
solo-bch.2miners.com,9090,stratum+tcp,2miners.com,BCH,SHA-256,Global,official,https://solo-bch.2miners.com/; https://solo-bch.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain solo-bch.2miners.com.
solo-bch.2miners.com,9191,stratum+tcp,2miners.com,BCH,SHA-256,Global,official,https://solo-bch.2miners.com/; https://solo-bch.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain solo-bch.2miners.com.
solo-bch.2miners.com,9292,stratum+tcp,2miners.com,BCH,SHA-256,Global,official,https://solo-bch.2miners.com/; https://solo-bch.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain solo-bch.2miners.com.
solo-bch.2miners.com,9393,stratum+tcp,2miners.com,BCH,SHA-256,Global,official,https://solo-bch.2miners.com/; https://solo-bch.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain solo-bch.2miners.com.
solo-btc.2miners.com,2323,stratum+tcp,2miners.com,BTC,SHA-256,Global,official,https://solo-btc.2miners.com/; https://solo-btc.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain solo-btc.2miners.com.
solo-btc.2miners.com,2424,stratum+tcp,2miners.com,BTC,SHA-256,Global,official,https://solo-btc.2miners.com/; https://solo-btc.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain solo-btc.2miners.com.
solo-btc.2miners.com,2525,stratum+tcp,2miners.com,BTC,SHA-256,Global,official,https://solo-btc.2miners.com/; https://solo-btc.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain solo-btc.2miners.com.
solo-btc.2miners.com,2626,stratum+tcp,2miners.com,BTC,SHA-256,Global,official,https://solo-btc.2miners.com/; https://solo-btc.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain solo-btc.2miners.com.
ckb.2miners.com,6464,stratum+tcp,2miners.com,CKB,Eaglesong,Global,official,https://ckb.2miners.com/; https://ckb.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain ckb.2miners.com.
ckb.2miners.com,6565,stratum+tcp,2miners.com,CKB,Eaglesong,Global,official,https://ckb.2miners.com/; https://ckb.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain ckb.2miners.com.
solo-ckb.2miners.com,6767,stratum+tcp,2miners.com,CKB,Eaglesong,Global,official,https://solo-ckb.2miners.com/; https://solo-ckb.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain solo-ckb.2miners.com.
solo-ckb.2miners.com,6868,stratum+tcp,2miners.com,CKB,Eaglesong,Global,official,https://solo-ckb.2miners.com/; https://solo-ckb.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain solo-ckb.2miners.com.
erg.2miners.com,8888,stratum+tcp,2miners.com,ERG,Autolykos v2,Global,official,https://erg.2miners.com/; https://erg.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain erg.2miners.com.
solo-erg.2miners.com,9898,stratum+tcp,2miners.com,ERG,Autolykos v2,Global,official,https://solo-erg.2miners.com/; https://solo-erg.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain solo-erg.2miners.com.
solo-erg.2miners.com,9999,stratum+tcp,2miners.com,ERG,Autolykos v2,Global,official,https://solo-erg.2miners.com/; https://solo-erg.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain solo-erg.2miners.com.
solo-etc.2miners.com,5050,stratum+tcp,2miners.com,ETC,Etchash,Global,official,https://solo-etc.2miners.com/; https://solo-etc.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain solo-etc.2miners.com.
solo-etc.2miners.com,5151,stratum+tcp,2miners.com,ETC,Etchash,Global,official,https://solo-etc.2miners.com/; https://solo-etc.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain solo-etc.2miners.com.
ethw.2miners.com,2020,stratum+tcp,2miners.com,ETHW,Ethash,Global,official,https://ethw.2miners.com/; https://ethw.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain ethw.2miners.com.
ethw.2miners.com,12020,stratum+tcp,2miners.com,ETHW,Ethash,Global,official,https://ethw.2miners.com/faq,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain ethw.2miners.com.
solo-ethw.2miners.com,6060,stratum+tcp,2miners.com,ETHW,Ethash,Global,official,https://solo-ethw.2miners.com/; https://solo-ethw.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain solo-ethw.2miners.com.
solo-ethw.2miners.com,6161,stratum+tcp,2miners.com,ETHW,Ethash,Global,official,https://solo-ethw.2miners.com/; https://solo-ethw.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain solo-ethw.2miners.com.
kas.2miners.com,2020,stratum+tcp,2miners.com,KAS,kHeavyHash,Global,official,https://kas.2miners.com/; https://kas.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain kas.2miners.com.
kas.2miners.com,2121,stratum+tcp,2miners.com,KAS,kHeavyHash,Global,official,https://kas.2miners.com/; https://kas.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain kas.2miners.com.
kas.2miners.com,2222,stratum+tcp,2miners.com,KAS,kHeavyHash,Global,official,https://kas.2miners.com/; https://kas.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain kas.2miners.com.
kas.2miners.com,2323,stratum+tcp,2miners.com,KAS,kHeavyHash,Global,official,https://kas.2miners.com/; https://kas.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain kas.2miners.com.
solo-kas.2miners.com,3030,stratum+tcp,2miners.com,KAS,kHeavyHash,Global,official,https://solo-kas.2miners.com/; https://solo-kas.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain solo-kas.2miners.com.
solo-kas.2miners.com,3333,stratum+tcp,2miners.com,KAS,kHeavyHash,Global,official,https://solo-kas.2miners.com/; https://solo-kas.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain solo-kas.2miners.com.
solo-kas.2miners.com,3434,stratum+tcp,2miners.com,KAS,kHeavyHash,Global,official,https://solo-kas.2miners.com/; https://solo-kas.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain solo-kas.2miners.com.
solo-kas.2miners.com,3535,stratum+tcp,2miners.com,KAS,kHeavyHash,Global,official,https://solo-kas.2miners.com/; https://solo-kas.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain solo-kas.2miners.com.
nexa.2miners.com,5050,stratum+tcp,2miners.com,NEXA,NexaPoW,Global,official,https://nexa.2miners.com/; https://nexa.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain nexa.2miners.com.
nexa.2miners.com,5151,stratum+tcp,2miners.com,NEXA,NexaPoW,Global,official,https://nexa.2miners.com/; https://nexa.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain nexa.2miners.com.
solo-nexa.2miners.com,7070,stratum+tcp,2miners.com,NEXA,NexaPoW,Global,official,https://solo-nexa.2miners.com/; https://solo-nexa.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain solo-nexa.2miners.com.
solo-nexa.2miners.com,7171,stratum+tcp,2miners.com,NEXA,NexaPoW,Global,official,https://solo-nexa.2miners.com/; https://solo-nexa.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain solo-nexa.2miners.com.
rvn.2miners.com,6161,stratum+tcp,2miners.com,RVN,KawPoW,Global,official,https://rvn.2miners.com/; https://rvn.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain rvn.2miners.com.
rvn.2miners.com,16060,stratum+tcp,2miners.com,RVN,KawPoW,Global,official,https://rvn.2miners.com/faq,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain rvn.2miners.com.
solo-rvn.2miners.com,7070,stratum+tcp,2miners.com,RVN,KawPoW,Global,official,https://solo-rvn.2miners.com/; https://solo-rvn.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain solo-rvn.2miners.com.
solo-rvn.2miners.com,7171,stratum+tcp,2miners.com,RVN,KawPoW,Global,official,https://solo-rvn.2miners.com/; https://solo-rvn.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain solo-rvn.2miners.com.
ae.2miners.com,4040,stratum+tcp,2miners.com,UNKNOWN,UNKNOWN,Global,official,https://ae.2miners.com/; https://ae.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain ae.2miners.com.
ae.2miners.com,4242,stratum+tcp,2miners.com,UNKNOWN,UNKNOWN,Global,official,https://ae.2miners.com/; https://ae.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain ae.2miners.com.
beam.2miners.com,5252,stratum+tcp,2miners.com,UNKNOWN,UNKNOWN,Global,official,https://beam.2miners.com/; https://beam.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain beam.2miners.com.
beam.2miners.com,5353,stratum+tcp,2miners.com,UNKNOWN,UNKNOWN,Global,official,https://beam.2miners.com/; https://beam.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain beam.2miners.com.
btg.2miners.com,4040,stratum+tcp,2miners.com,UNKNOWN,UNKNOWN,Global,official,https://btg.2miners.com/; https://btg.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain btg.2miners.com.
btg.2miners.com,4141,stratum+tcp,2miners.com,UNKNOWN,UNKNOWN,Global,official,https://btg.2miners.com/; https://btg.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain btg.2miners.com.
ctxc.2miners.com,2222,stratum+tcp,2miners.com,UNKNOWN,UNKNOWN,Global,official,https://ctxc.2miners.com/; https://ctxc.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain ctxc.2miners.com.
grin.2miners.com,3030,stratum+tcp,2miners.com,UNKNOWN,UNKNOWN,Global,official,https://grin.2miners.com/; https://grin.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain grin.2miners.com.
mwc.2miners.com,7575,stratum+tcp,2miners.com,UNKNOWN,UNKNOWN,Global,official,https://mwc.2miners.com/; https://mwc.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain mwc.2miners.com.
neox.2miners.com,4040,stratum+tcp,2miners.com,UNKNOWN,UNKNOWN,Global,official,https://neox.2miners.com/; https://neox.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain neox.2miners.com.
neox.2miners.com,4141,stratum+tcp,2miners.com,UNKNOWN,UNKNOWN,Global,official,https://neox.2miners.com/; https://neox.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain neox.2miners.com.
quaikawpow.2miners.com,4545,stratum+tcp,2miners.com,UNKNOWN,UNKNOWN,Global,official,https://quaikawpow.2miners.com/; https://quaikawpow.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain quaikawpow.2miners.com.
quaikawpow.2miners.com,4646,stratum+tcp,2miners.com,UNKNOWN,UNKNOWN,Global,official,https://quaikawpow.2miners.com/; https://quaikawpow.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain quaikawpow.2miners.com.
quaisha.2miners.com,8080,stratum+tcp,2miners.com,UNKNOWN,UNKNOWN,Global,official,https://quaisha.2miners.com/; https://quaisha.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain quaisha.2miners.com.
quaisha.2miners.com,8181,stratum+tcp,2miners.com,UNKNOWN,UNKNOWN,Global,official,https://quaisha.2miners.com/; https://quaisha.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain quaisha.2miners.com.
quaisha.2miners.com,8282,stratum+tcp,2miners.com,UNKNOWN,UNKNOWN,Global,official,https://quaisha.2miners.com/; https://quaisha.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain quaisha.2miners.com.
solo-ae.2miners.com,4141,stratum+tcp,2miners.com,UNKNOWN,UNKNOWN,Global,official,https://solo-ae.2miners.com/; https://solo-ae.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain solo-ae.2miners.com.
solo-ae.2miners.com,4343,stratum+tcp,2miners.com,UNKNOWN,UNKNOWN,Global,official,https://solo-ae.2miners.com/; https://solo-ae.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain solo-ae.2miners.com.
solo-beam.2miners.com,5454,stratum+tcp,2miners.com,UNKNOWN,UNKNOWN,Global,official,https://solo-beam.2miners.com/; https://solo-beam.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain solo-beam.2miners.com.
solo-beam.2miners.com,5555,stratum+tcp,2miners.com,UNKNOWN,UNKNOWN,Global,official,https://solo-beam.2miners.com/; https://solo-beam.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain solo-beam.2miners.com.
solo-beam.2miners.com,5656,stratum+tcp,2miners.com,UNKNOWN,UNKNOWN,Global,official,https://solo-beam.2miners.com/; https://solo-beam.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain solo-beam.2miners.com.
solo-btg.2miners.com,4040,stratum+tcp,2miners.com,UNKNOWN,UNKNOWN,Global,official,https://solo-btg.2miners.com/; https://solo-btg.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain solo-btg.2miners.com.
solo-btg.2miners.com,4141,stratum+tcp,2miners.com,UNKNOWN,UNKNOWN,Global,official,https://solo-btg.2miners.com/; https://solo-btg.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain solo-btg.2miners.com.
solo-ctxc.2miners.com,6666,stratum+tcp,2miners.com,UNKNOWN,UNKNOWN,Global,official,https://solo-ctxc.2miners.com/; https://solo-ctxc.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain solo-ctxc.2miners.com.
solo-ctxc.2miners.com,6767,stratum+tcp,2miners.com,UNKNOWN,UNKNOWN,Global,official,https://solo-ctxc.2miners.com/; https://solo-ctxc.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain solo-ctxc.2miners.com.
solo-grin.2miners.com,4040,stratum+tcp,2miners.com,UNKNOWN,UNKNOWN,Global,official,https://solo-grin.2miners.com/; https://solo-grin.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain solo-grin.2miners.com.
solo-mwc.2miners.com,8585,stratum+tcp,2miners.com,UNKNOWN,UNKNOWN,Global,official,https://solo-mwc.2miners.com/; https://solo-mwc.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain solo-mwc.2miners.com.
solo-neox.2miners.com,5050,stratum+tcp,2miners.com,UNKNOWN,UNKNOWN,Global,official,https://solo-neox.2miners.com/; https://solo-neox.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain solo-neox.2miners.com.
solo-neox.2miners.com,5151,stratum+tcp,2miners.com,UNKNOWN,UNKNOWN,Global,official,https://solo-neox.2miners.com/; https://solo-neox.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain solo-neox.2miners.com.
solo-quaikawpow.2miners.com,4848,stratum+tcp,2miners.com,UNKNOWN,UNKNOWN,Global,official,https://solo-quaikawpow.2miners.com/; https://solo-quaikawpow.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain solo-quaikawpow.2miners.com.
solo-quaikawpow.2miners.com,4949,stratum+tcp,2miners.com,UNKNOWN,UNKNOWN,Global,official,https://solo-quaikawpow.2miners.com/; https://solo-quaikawpow.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain solo-quaikawpow.2miners.com.
solo-quaisha.2miners.com,8383,stratum+tcp,2miners.com,UNKNOWN,UNKNOWN,Global,official,https://solo-quaisha.2miners.com/; https://solo-quaisha.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain solo-quaisha.2miners.com.
solo-quaisha.2miners.com,8484,stratum+tcp,2miners.com,UNKNOWN,UNKNOWN,Global,official,https://solo-quaisha.2miners.com/; https://solo-quaisha.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain solo-quaisha.2miners.com.
solo-quaisha.2miners.com,8686,stratum+tcp,2miners.com,UNKNOWN,UNKNOWN,Global,official,https://solo-quaisha.2miners.com/; https://solo-quaisha.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain solo-quaisha.2miners.com.
solo-xna.2miners.com,7070,stratum+tcp,2miners.com,UNKNOWN,UNKNOWN,North America,official,https://solo-xna.2miners.com/; https://solo-xna.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain solo-xna.2miners.com.
solo-xna.2miners.com,7171,stratum+tcp,2miners.com,UNKNOWN,UNKNOWN,North America,official,https://solo-xna.2miners.com/; https://solo-xna.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain solo-xna.2miners.com.
solo-zeph.2miners.com,4444,stratum+tcp,2miners.com,UNKNOWN,UNKNOWN,Global,official,https://solo-zeph.2miners.com/; https://solo-zeph.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain solo-zeph.2miners.com.
solo-zeph.2miners.com,5555,stratum+tcp,2miners.com,UNKNOWN,UNKNOWN,Global,official,https://solo-zeph.2miners.com/; https://solo-zeph.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain solo-zeph.2miners.com.
xna.2miners.com,6060,stratum+tcp,2miners.com,UNKNOWN,UNKNOWN,North America,official,https://xna.2miners.com/; https://xna.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain xna.2miners.com.
xna.2miners.com,6161,stratum+tcp,2miners.com,UNKNOWN,UNKNOWN,North America,official,https://xna.2miners.com/; https://xna.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain xna.2miners.com.
zeph.2miners.com,2222,stratum+tcp,2miners.com,UNKNOWN,UNKNOWN,Global,official,https://zeph.2miners.com/; https://zeph.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain zeph.2miners.com.
zeph.2miners.com,3333,stratum+tcp,2miners.com,UNKNOWN,UNKNOWN,Global,official,https://zeph.2miners.com/; https://zeph.2miners.com/#pools,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain zeph.2miners.com.
